id,title,alt_titles,hash,year,artist_name,src,width_px,height_px,faille_id,hulsker_id,is_wikiart_vangogh_oil_painting,is_lmi_concordance_vangogh_oil_painting,exclude_from_training,run_1,run_1_train_val_test_images,run_2,run_2_train_test_images,run_3,run_3_train_test_images,run_4,run_4_train_test_images,run_5,run_5_train_test_images,run_6,run_6_train_test_images,run_7,run_7_train_test_images
2168,"Woman at Her Toilette them, Washing Herself - Henri de Toulouse-Lautrec",,5852e494f839c94ec13a2028753ee1d041b4eacf8e9a0ab5d75cdcbd05d15121.jpg,1896,Henri Toulouse-Lautrec,https://uploads7.wikiart.org/images/henri-de-toulouse-lautrec/woman-at-her-toilette-them-washing-herself-1896.jpg,850,1082,,,FALSE,FALSE,TRUE,1,val,0,0,0,0,0,0,0,0,0,0,0,0
2169,Crouching Woman with Red Hair - Henri de Toulouse-Lautrec,,1e1a533e1137fa88353c49a363f4bbda5205537d2c2ae642101139a2cb96f30e.jpg,1897,Henri Toulouse-Lautrec,https://uploads3.wikiart.org/images/henri-de-toulouse-lautrec/crouching-woman-with-red-hair-1897.jpg,750,579,,,FALSE,FALSE,FALSE,1,test,1,test,0,0,1,train,1,train,1,train,1,train
2170,Dancing at the Moulin Rouge - Henri de Toulouse-Lautrec,,ec2227a880f77731f3c895ce1efaa0f34af67faa8cecdaf60a39fa031c8d5766.jpg,1897,Henri Toulouse-Lautrec,https://uploads1.wikiart.org/images/henri-de-toulouse-lautrec/dancing-at-the-moulin-rouge-1897.jpg,883,1082,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,0,0,1,test,0,0,1,train
2171,Mademoiselle Beatrice Tapie de Celeyran - Henri de Toulouse-Lautrec,,316c1bade1bb2131bfa762a48557f2e8d254927cf57ac7fe6f4e06800a24bc7d.jpg,1897,Henri Toulouse-Lautrec,https://uploads4.wikiart.org/images/henri-de-toulouse-lautrec/mademoiselle-beatrice-tapie-de-celeyran-1897.jpg,850,1248,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,1,train,1,train
2172,Nude Standing before a Mirror - Henri de Toulouse-Lautrec,,99d6362dfd9dfae6e47b36bb40407542904d55d35b08fd4e8f2db48c3fac0b54.jpg,1897,Henri Toulouse-Lautrec,https://uploads3.wikiart.org/images/henri-de-toulouse-lautrec/nude-standing-before-a-mirror-1897.jpg,839,1102,,,FALSE,FALSE,FALSE,1,test,1,train,0,0,1,train,0,0,0,0,0,0
2173,Paul Leclercq - Henri de Toulouse-Lautrec,,a76484c89f6e3cef8f3132318d0ed7141b1255d2571ef13c79d587f731bae8ce.jpg,1897,Henri Toulouse-Lautrec,https://uploads5.wikiart.org/images/henri-de-toulouse-lautrec/paul-leclercq-1897.jpg,1107,906,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,0,0,0,0,1,train,1,train
2174,Reclining Nude - Henri de Toulouse-Lautrec,,4232620de146cbfb1b0161a867bbb9ec1f4fd3e0947ca4d8837c1882f394b126.jpg,1897,Henri Toulouse-Lautrec,https://uploads6.wikiart.org/images/henri-de-toulouse-lautrec/reclining-nude-1897.jpg,922,720,,,FALSE,FALSE,FALSE,1,train,0,0,1,test,0,0,0,0,0,0,1,train
2175,The Grand Tier - Henri de Toulouse-Lautrec,,6525c139c91b03a13a3ff19cd1fb64682af2dabba18706e4406aaeddeb255b01.jpg,1897,Henri Toulouse-Lautrec,https://uploads6.wikiart.org/images/henri-de-toulouse-lautrec/the-grand-tier-1897.jpg,922,1097,,,FALSE,FALSE,FALSE,1,test,0,0,1,train,0,0,1,train,1,test,1,test
2176,At the Cafe The Customer and the Anemic Cashier - Henri de Toulouse-Lautrec,,2febb6a5169912b9aadb220168c59e60b686de713cba5cc204e68ea792286c48.jpg,1898,Henri Toulouse-Lautrec,https://uploads3.wikiart.org/images/henri-de-toulouse-lautrec/at-the-cafe-the-customer-and-the-anemic-cashier-1898.jpg,2536,3256,,,FALSE,FALSE,FALSE,1,val,1,train,0,0,0,0,1,train,1,train,1,test
2177,Dinner at the House of M. and Mme. Nathanson - Henri de Toulouse-Lautrec,,2ff9ab2353b6785914ca3b29071023adeb4d8fc44fa917d16c584b8d273067f6.jpg,1898,Henri Toulouse-Lautrec,https://uploads7.wikiart.org/images/henri-de-toulouse-lautrec/dinner-at-the-house-of-m-and-mme-nathanson-1898.jpg,1041,784,,,FALSE,FALSE,FALSE,1,val,0,0,0,0,0,0,0,0,0,0,0,0
2178,Madame Poupoule at Her Dressing Table - Henri de Toulouse-Lautrec,,828d54924229fe795d8a5f6114a0639ff88cdaa694830e0cfdee5685d2682662.jpg,1898,Henri Toulouse-Lautrec,https://uploads2.wikiart.org/images/henri-de-toulouse-lautrec/madame-poupoule-at-her-dressing-table-1898.jpg,2319,3000,,,FALSE,FALSE,FALSE,1,val,1,train,1,train,1,test,1,train,0,0,0,0
2179,The Bed - Henri de Toulouse-Lautrec,,24bbf5c55f6fd0f9d14b3104f4869ba8cc0f11a6481382afdef0a3ece640e7f6.jpg,1898,Henri Toulouse-Lautrec,https://uploads8.wikiart.org/images/henri-de-toulouse-lautrec/the-bed-1898.jpg,804,1087,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,0,0,0,0,0,0,1,train
2180,"The Singing Lesson. (The Teacher, Mlle.Dihau, with Mme.Faveraud) - Henri de Toulouse-Lautrec",,2fe20718275b8c10af9dd1261d3c0c82a901ab18afd7ed5cf4f4f19a9479e774.jpg,1898,Henri Toulouse-Lautrec,https://uploads6.wikiart.org/images/henri-de-toulouse-lautrec/the-singing-lesson-the-teacher-mlle-dihau-with-mme-faveraud-1898.jpg,624,700,,,FALSE,FALSE,FALSE,1,train,1,test,1,train,1,train,0,0,0,0,0,0
2181,Amazone - Henri de Toulouse-Lautrec,,63b9a0876d25226f23eae83b428838c52d90001cd9f2ce67dc594e9f78e805cc.jpg,1899,Henri Toulouse-Lautrec,https://uploads8.wikiart.org/images/henri-de-toulouse-lautrec/amazone-1899.jpg,813,1079,,,FALSE,FALSE,FALSE,1,val,0,0,0,0,0,0,0,0,1,test,0,0
2182,At the Races - Henri de Toulouse-Lautrec,,2f0c2ae1b3633d7ae55e8ba5c85149ea2f8a9836d92db0ceae02de23aeebaf8c.jpg,1899,Henri Toulouse-Lautrec,https://uploads4.wikiart.org/images/henri-de-toulouse-lautrec/at-the-races-1899.jpg,1108,917,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,0,0,1,train,1,train
2183,At the Rat Mort - Henri de Toulouse-Lautrec,,78bb2ae5efda4051ddead2c431e211620325c8eb351378abf1e738d021a56899.jpg,1899,Henri Toulouse-Lautrec,https://uploads7.wikiart.org/images/henri-de-toulouse-lautrec/at-the-rat-mort-1899.jpg,2144,2428,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,0,0,1,train
2184,Horsewoman and Dog - Henri de Toulouse-Lautrec,,fc07e607d80c29badcb14f0fce071657e1f1a3961f11beb68b129dfafffc10b0.jpg,,Henri Toulouse-Lautrec,https://uploads5.wikiart.org/images/henri-de-toulouse-lautrec/horsewoman-and-dog.jpg,887,1046,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,1,train,1,train,1,train
2185,The Gypsy - Henri de Toulouse-Lautrec,,604fe0927101f9a95a70b77c897a0bd1e4b838091369d5615eb562af97c66a6b.jpg,1899,Henri Toulouse-Lautrec,https://uploads2.wikiart.org/images/henri-de-toulouse-lautrec/la-gitane-the-gypsy-1899.jpg,759,1089,,,FALSE,FALSE,TRUE,1,val,0,0,0,0,1,train,0,0,0,0,0,0
2186,Romain Coolus - Henri de Toulouse-Lautrec,,5b942cfc345f349795e86bf76805e1aa9f8298bee71a20fd281cad5468c25b55.jpg,1899,Henri Toulouse-Lautrec,https://uploads5.wikiart.org/images/henri-de-toulouse-lautrec/romain-coolus-1899.jpg,713,1096,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,0,0,0,0,0,0,1,train
2187,The Lady of the Star Harbour - Henri de Toulouse-Lautrec,,fd6e66735275a312dd57ca43fed0ea31c48aee4dc73dccc9dc0062786af58354.jpg,1899,Henri Toulouse-Lautrec,https://uploads2.wikiart.org/images/henri-de-toulouse-lautrec/the-lady-of-the-star-harbour-1899.jpg,2536,3230,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,test,1,test,0,0,0,0
2188,Woman in a Chemise Standing by a Bed (Madame Poupoule) - Henri de Toulouse-Lautrec,,5e6128bdb47af9d9bcd428481d8ffbc6cd6619243872ebf07d829b31a12ac5b6.jpg,1899,Henri Toulouse-Lautrec,https://uploads8.wikiart.org/images/henri-de-toulouse-lautrec/woman-in-a-chemise-standing-by-a-bed-madame-poupoule-1899.jpg,848,1053,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,train,0,0,0,0
2189,Woman s Head - Henri de Toulouse-Lautrec,,3278985d0b8b070e9312ac4f4f1b705f6b863f13e29ac88bd29939f2f378233f.jpg,,Henri Toulouse-Lautrec,https://uploads8.wikiart.org/images/henri-de-toulouse-lautrec/woman-s-head.jpg,711,916,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,train,0,0,1,train,1,train
2190,Maurice Joyant Somme bay - Henri de Toulouse-Lautrec,,18518792ffece21c68f9444b490ea3d5f6e46c54a97d3a0e49139f5f65d3ab93.jpg,1900,Henri Toulouse-Lautrec,https://uploads7.wikiart.org/images/henri-de-toulouse-lautrec/maurice-joyant-somme-bay-1900.jpg,2285,3500,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,train,1,train,0,0
2191,The Milliner - Henri de Toulouse-Lautrec,,c7b510ae7edf0bd931abab6f0cceb28b9fa1c3cc20fc66728d209c53ab5b630f.jpg,1900,Henri Toulouse-Lautrec,https://uploads4.wikiart.org/images/henri-de-toulouse-lautrec/the-milliner-1900.jpg,881,1096,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,0,0,1,test,0,0,0,0
2192,The Violinist Dancia - Henri de Toulouse-Lautrec,,0b86924e07055bdb885ccd3970b07a9c141b84586efd197f5d844e6e6e271edb.jpg,1900,Henri Toulouse-Lautrec,https://uploads3.wikiart.org/images/henri-de-toulouse-lautrec/the-violinist-dancia-1900.jpg,815,1081,,,FALSE,FALSE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
2193,Two Knights in Armor - Henri de Toulouse-Lautrec,,18e46881a8f2df26afd03c8aa4ef143ff99c9f84f6b4cda0846f8d21f981eff0.jpg,,Henri Toulouse-Lautrec,https://uploads7.wikiart.org/images/henri-de-toulouse-lautrec/two-knights-in-armor.jpg,1065,852,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,0,0,1,train,1,test,0,0
2194,Admiral Viaud - Henri de Toulouse-Lautrec,,771b45badf7818fc4cedd1a393b98b5671b6c1a2c5aa99efc15db65a6c833cec.jpg,1901,Henri Toulouse-Lautrec,https://uploads5.wikiart.org/images/henri-de-toulouse-lautrec/admiral-viaud-1901.jpg,1111,972,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,0,0,0,0,1,train,1,train
2195,"An Examination at the Faculty of Medicine, Paris - Henri de Toulouse-Lautrec",,e8ddf819fe1f211bccf538da97776f262b91643ca721599a100b0e1936edc17a.jpg,1901,Henri Toulouse-Lautrec,https://uploads3.wikiart.org/images/henri-de-toulouse-lautrec/an-examination-at-the-faculty-of-medicine-paris-1901.jpg,1107,877,,,FALSE,FALSE,FALSE,1,val,1,train,1,train,1,train,0,0,1,test,1,test
2196,In the Bois de Boulogne - Henri de Toulouse-Lautrec,,dbe1070eaa74cb8bba2cc664dca7b45c575eca51a500fcc18b0948c613f4f585.jpg,,Henri Toulouse-Lautrec,https://uploads1.wikiart.org/images/henri-de-toulouse-lautrec/in-the-bois-de-boulogne.jpg,741,881,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,0,0,1,train,0,0,0,0
2197,Man and Woman Riding through the Woods - Henri de Toulouse-Lautrec,,1d00a403efad36825b353df7a3aa4541f2823617c7b0df2ee82bebb017841767.jpg,1901,Henri Toulouse-Lautrec,https://uploads3.wikiart.org/images/henri-de-toulouse-lautrec/man-and-woman-riding-through-the-woods-1901.jpg,833,1050,,,FALSE,FALSE,FALSE,1,train,1,test,1,train,0,0,0,0,0,0,0,0
2198,Messaline - Henri de Toulouse-Lautrec,,36875be259093d1e4a89dab872b7420e6b3e331e57a0ff696884aed32194f97b.jpg,1901,Henri Toulouse-Lautrec,https://uploads1.wikiart.org/images/henri-de-toulouse-lautrec/messaline-1901.jpg,765,1074,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,train,0,0,1,train,0,0
2199,Messaline (between two extras) - Henri de Toulouse-Lautrec,,8e877184e141714e4ac04ea3fa4edd268dae03754cc52daf143c7219fc83a835.jpg,1901,Henri Toulouse-Lautrec,https://uploads2.wikiart.org/images/henri-de-toulouse-lautrec/messaline-between-two-extras-1901.jpg,2515,3500,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,0,0,0,0,0,0,1,train
2200,"Observation Fabre, Reserve Officer - Henri de Toulouse-Lautrec",,f66d11f083711d0268de98b7ba011e18074d0ccaf4483b852050986bd4ad8755.jpg,1901,Henri Toulouse-Lautrec,https://uploads7.wikiart.org/images/henri-de-toulouse-lautrec/observation-fabre-reserve-officer-1901.jpg,458,556,,,FALSE,FALSE,FALSE,1,test,0,0,1,train,0,0,0,0,0,0,0,0
2201,Portrait of Octave Raquin - Henri de Toulouse-Lautrec,,1ea40b58e4bf904fcd7f7d2f5c323c6961ca81b72c3f436e98e7cfc195dbc920.jpg,1901,Henri Toulouse-Lautrec,https://uploads8.wikiart.org/images/henri-de-toulouse-lautrec/portrait-of-octave-raquin-1901.jpg,891,1115,,,FALSE,FALSE,FALSE,0,0,0,0,1,train,0,0,0,0,0,0,0,0
2202,Yvette Guilbert - Henri de Toulouse-Lautrec,,d6fd5f07e2c20388d6fc2432bd13e0c0d5b69bd5c95cbe90a1e6e62976b0d62a.jpg,,Henri Toulouse-Lautrec,https://uploads4.wikiart.org/images/henri-de-toulouse-lautrec/yvette-guilbert-1.jpg,515,669,,,FALSE,FALSE,FALSE,0,0,0,0,1,train,0,0,0,0,1,train,1,train
2204,Along the Seine,,f0e9d9f636d409f9abb43bf1769ff063b27aa4e4903381dc083462096e866cdb.jpg,,Maurice Prendergast,https://uploads5.wikiart.org/images/maurice-prendergast/along-the-seine.jpg,1431,1999,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,0,0,1,train,1,train,1,train
2205,Dieppe,,643a9baf9e98386a9c1958dd7d7a8cb330646b7d1b98eb6ba5db8886d0d86a8c.jpg,,Maurice Prendergast,https://uploads5.wikiart.org/images/maurice-prendergast/dieppe.jpg,1385,1915,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,1,train,0,0,1,train
2206,"Evening Shower, Paris",,3b7b0294b987561b43e04fe19d7699b49e7a698c09bae7decfd74ef6a5fdfeaf.jpg,,Maurice Prendergast,https://uploads1.wikiart.org/images/maurice-prendergast/evening-shower-paris.jpg,647,1095,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,0,0,0,0,1,train,0,0
2207,"Sunday Morning, Paris",,f9c6563b32ff7db1626532a6eb66c9ed61f58c8a574a4565977451f6d94e0fad.jpg,,Maurice Prendergast,https://uploads1.wikiart.org/images/maurice-prendergast/sunday-morning-paris.jpg,602,906,,,FALSE,FALSE,FALSE,0,0,1,train,0,0,0,0,0,0,0,0,0,0
2208,Lady with a Red Sash,,dd284339baaa1e09d5e0a9a9a69785fb7bc808344194d743235b2aee9db53fcf.jpg,,Maurice Prendergast,https://uploads1.wikiart.org/images/maurice-prendergast/lady-with-a-red-sash.jpg,362,1126,,,FALSE,FALSE,FALSE,0,0,1,train,0,0,0,0,1,train,1,train,0,0
2209,Low Tide,,c15f12266878b8a2818468ab9f5b7aeb3d500c2730a81b52695f7e39200f4aec.jpg,,Maurice Prendergast,https://uploads7.wikiart.org/images/maurice-prendergast/low-tide.jpg,2006,1480,,,FALSE,FALSE,FALSE,1,test,0,0,1,train,0,0,0,0,0,0,1,train
2210,The Pretty Ships (also known as As the Ships Go By),,25d7eafca8d2dd164d56972322d925113b4d8adaffb8271f1387209c0c0ba6b8.jpg,,Maurice Prendergast,https://uploads3.wikiart.org/images/maurice-prendergast/the-pretty-ships-also-known-as-as-the-ships-go-by.jpg,1076,1087,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,0,0,0,0,1,train,0,0
2211,Summer Day,,ae79460fa3536bdecc7d58033a2523a0462e9af6a30cd803d89a40a4876996e4.jpg,,Maurice Prendergast,https://uploads0.wikiart.org/images/maurice-prendergast/summer-day.jpg,1800,1431,,,FALSE,FALSE,FALSE,1,val,1,train,1,train,1,train,1,train,0,0,1,train
2212,Rainbow,,88a3aa3531f2ad2d426f5a06ed6a059514b5b27bfd5dd7a75000472ad212d180.jpg,,Maurice Prendergast,https://uploads6.wikiart.org/images/maurice-prendergast/rainbow.jpg,1115,790,,,FALSE,FALSE,FALSE,1,train,0,0,1,test,1,test,1,test,0,0,1,train
2213,"Salem Willows (also known as The Promenade, Salem Harbor)",,a1f07f8d573f70b53d11951a07f9f98d6114e56188a19b907a290d7779f06174.jpg,1904,Maurice Prendergast,https://uploads4.wikiart.org/images/maurice-prendergast/salem-willows-also-known-as-the-promenade-salem-harbor-1904.jpg,1100,818,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,0,0,1,train,0,0,0,0
2214,After the Storm,,f12d4b06fe8f4f66fb76ac7ae2995fbaa17c42d9ca9f5c9c5280b014fcb4740d.jpg,,Maurice Prendergast,https://uploads5.wikiart.org/images/maurice-prendergast/after-the-storm.jpg,1102,837,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,0,0,0,0,0,0,1,train
2215,Beach Scene No. 4,,5d015a9048b1547336e9d194f99198a615ccfb0aa937748cf551c7f9143a72d0.jpg,,Maurice Prendergast,https://uploads6.wikiart.org/images/maurice-prendergast/beach-scene-no-4.jpg,1101,838,,,FALSE,FALSE,FALSE,1,train,1,train,1,test,0,0,0,0,0,0,0,0
2216,"Harbor, Afternoon",,4676948bfa811a531f7fb72037e8507329d3ff1096fb9062d506c47ec5072bc4.jpg,,Maurice Prendergast,https://uploads6.wikiart.org/images/maurice-prendergast/harbor-afternoon.jpg,1120,796,,,FALSE,FALSE,FALSE,0,0,0,0,1,test,1,train,0,0,0,0,1,train
2217,In the Library (also known as Three School Girls),,b9c4e2f6c8d3106e9a29baa6d4208ed257e8d99b67f24c611bed30413bdb4bd2.jpg,,Maurice Prendergast,https://uploads1.wikiart.org/images/maurice-prendergast/in-the-library-also-known-as-three-school-girls.jpg,1005,686,,,FALSE,FALSE,FALSE,1,train,1,test,0,0,0,0,1,train,0,0,1,train
2218,Beach at St. Malo,,2b7b66e08365d1be461c5d8802bac0e26b15a5157ac921d2a8db3855575e61e1.jpg,,Maurice Prendergast,https://uploads6.wikiart.org/images/maurice-prendergast/beach-at-st-malo.jpg,1134,932,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,"Beach Scene, St. Malo",,054f22585e173f08f05025a454e7582bf0f267b81aa9eb0dc35798b39e31fb0f.jpg,,Maurice Prendergast,https://uploads0.wikiart.org/images/maurice-prendergast/beach-scene-st-malo.jpg,1125,810,,,FALSE,FALSE,FALSE,0,0,1,test,1,train,0,0,0,0,0,0,0,0
2220,"Chateaubriand s Tomb, St Malo (also known as St. Malo Chateaubriand s Tomb)",,235ae04d99d969d8a9b61b64f37e18cc3fd80cfa1eef9069b6d0c177f81c01b7.jpg,,Maurice Prendergast,https://uploads7.wikiart.org/images/maurice-prendergast/chateaubriand-s-tomb-st-malo-also-known-as-st-malo-chateaubriand-s-tomb.jpg,1817,1510,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,0,0,0,0,0,0,0,0
2221,"Crescent Beach (also known as Crescent Beach, St. Malo)",,3bbb68e61e13763dec3b155b5fea2e26ab6c1623f399c4c57c891e923157dd17.jpg,,Maurice Prendergast,https://uploads5.wikiart.org/images/maurice-prendergast/crescent-beach-also-known-as-crescent-beach-st-malo.jpg,1803,1404,,,FALSE,FALSE,FALSE,1,train,0,0,1,test,1,test,0,0,0,0,0,0
2222,In Luxembourg Gardens,,7caf90ccedd44a68e1be52b9f9a1266f3314cdda559ff8c0951aebd5c11dd22f.jpg,,Maurice Prendergast,https://uploads2.wikiart.org/images/maurice-prendergast/in-luxembourg-gardens.jpg,1972,1510,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,0,0,1,test,0,0,0,0
2223,In the Luxembourg Gardens,,f184f6df6f6f4d1151bc43d062bd4499a4ca26359b37e5499b0dd8b96880c278.jpg,1907,Maurice Prendergast,https://uploads2.wikiart.org/images/maurice-prendergast/in-the-luxembourg-gardens-1907.jpg,1108,840,,,FALSE,FALSE,FALSE,1,train,1,test,0,0,0,0,1,test,1,train,1,train
2224,Lighthouse at St. Malo,,94605a035aebfb507a4a2446337ed268a4bcc3c8b070df9df1f79e09ff1f8d49.jpg,,Maurice Prendergast,https://uploads2.wikiart.org/images/maurice-prendergast/lighthouse-at-st-malo.jpg,1096,899,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,1,train,0,0,0,0,0,0
2225,Luxembourg Gardens,,b2aaa074e06b16345c6d59e6e10e6b9440417bad7f92201d54bbe608f6995bcf.jpg,,Maurice Prendergast,https://uploads8.wikiart.org/images/maurice-prendergast/luxembourg-gardens.jpg,934,716,,,FALSE,FALSE,FALSE,1,train,1,test,0,0,1,test,0,0,1,train,0,0
2226,Paris Omnibus,,fc16e132a4519c48df580e11d298f3e755184a1346c3302fd8a2630c772f8ff8.jpg,,Maurice Prendergast,https://uploads3.wikiart.org/images/maurice-prendergast/paris-omnibus.jpg,2017,1537,,,FALSE,FALSE,FALSE,0,0,1,train,1,test,1,train,1,train,0,0,1,train
2227,St. Malo,,bfde4bf6b868d741d8255d619ebc919d2899dc490b1136d85d382d686066de32.jpg,,Maurice Prendergast,https://uploads8.wikiart.org/images/maurice-prendergast/st-malo-2.jpg,746,1045,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,0,0,0,0,0,0,0,0
2228,St. Malo,,907cca173548a84a53c97ad45ceaf426f04027963ead5a6ea9a61d9d0683c190.jpg,,Maurice Prendergast,https://uploads8.wikiart.org/images/maurice-prendergast/st-malo-3.jpg,800,650,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,0,0,0,0,0,0,0,0
2229,"St. Malo (also known as Sketch, St. Malo)",,47769ca7636741af6010596fd7223d359392251b2f77f3c2da9787b57306e640.jpg,,Maurice Prendergast,https://uploads8.wikiart.org/images/maurice-prendergast/st-malo-also-known-as-sketch-st-malo.jpg,1796,1379,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,0,0,0,0,0,0,0,0
2230,"Study, St. Malo, No. 12",,54aef59adb54c5dc4da08d797cbc30b63a917a3017cb453afb6ad3aedadd0f21.jpg,,Maurice Prendergast,https://uploads0.wikiart.org/images/maurice-prendergast/study-st-malo-no-12.jpg,1776,1379,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,1,train,0,0,0,0,0,0
2231,"Study, St. Malo. No 11",,393708767166178762f3f48ac2241397e98aaf33882bf9e86ed14e0fd1969e9f.jpg,,Maurice Prendergast,https://uploads0.wikiart.org/images/maurice-prendergast/study-st-malo-no-11.jpg,1775,1410,,,FALSE,FALSE,FALSE,1,test,1,train,0,0,0,0,0,0,0,0,0,0
2232,"Boston, Snowy Day",,a77e64e51edae40158002888a8d7738922660788be79d49e96d7234ab96da5bc.jpg,,Maurice Prendergast,https://uploads6.wikiart.org/images/maurice-prendergast/boston-snowy-day.jpg,1120,851,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,0,0,1,train
2233,Buck's Harbor,,9312e416e699bcf7b3e07545226408183df01322504af53d5243b36368f873cb.jpg,,Maurice Prendergast,https://uploads3.wikiart.org/images/maurice-prendergast/buck-s-harbor.jpg,1122,812,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,0,0,0,0
2234,Children in the Park,,ca4550d4a0f38d9688d80fe6dc41bc8027a4b2ca9a213a89044e4b5d1ce63c59.jpg,,Maurice Prendergast,https://uploads1.wikiart.org/images/maurice-prendergast/children-in-the-park.jpg,929,786,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,test,1,train,1,train
2235,Crepuscule (also known as Sunset),,d896fcc56f4440a06adafa7b70bd56c583dc2d93883560d001bd8f5cd817de66.jpg,,Maurice Prendergast,https://uploads3.wikiart.org/images/maurice-prendergast/crepuscule-also-known-as-sunset.jpg,910,695,,,FALSE,FALSE,FALSE,0,0,1,train,0,0,0,0,1,test,0,0,0,0
2236,East Boston Ferry,,60602a56200f6d27d3de6e922cec1785857849c75c3b9752eedd88baff1ad511.jpg,,Maurice Prendergast,https://uploads7.wikiart.org/images/maurice-prendergast/east-boston-ferry.jpg,810,901,,,FALSE,FALSE,FALSE,1,val,1,train,1,train,1,train,1,train,0,0,0,0
2237,In the Park,,656ba017958f36709e6eada236daf33b159f00490afc017407bb8721274d5897.jpg,,Maurice Prendergast,https://uploads3.wikiart.org/images/maurice-prendergast/in-the-park-1.jpg,1222,850,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,test,1,train,0,0,0,0
2238,New England,,90538aba0da52d39bc5f9d12bcdd5b2abd4e80558065ff5ac5bcd741d6c63341.jpg,,Maurice Prendergast,https://uploads1.wikiart.org/images/maurice-prendergast/new-england.jpg,1158,862,,,FALSE,FALSE,FALSE,1,val,0,0,0,0,0,0,0,0,1,test,0,0
2239,Opal Sea,,9a02c5f7c12032f42b04c21b99b408ac15f1043eae17ee0e95461ced9daa4a3b.jpg,,Maurice Prendergast,https://uploads7.wikiart.org/images/maurice-prendergast/opal-sea.jpg,2017,1301,,,FALSE,FALSE,FALSE,1,test,0,0,0,0,0,0,0,0,1,train,0,0
2240,Seaside Picnic,,daf7c10a8918c962dd9a6d1906af0e5804e96d184db5864fc453b554ed40695d.jpg,,Maurice Prendergast,https://uploads4.wikiart.org/images/maurice-prendergast/seaside-picnic.jpg,905,665,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,0,0,0,0
2241,"Squanton (also known as Men in Park with a Wagon, Squanton)",,ccf54ed9793ee1356e7621bc571a1035244cc1f6dbb99aa00ef27f66e1b9db79.jpg,,Maurice Prendergast,https://uploads1.wikiart.org/images/maurice-prendergast/squanton-also-known-as-men-in-park-with-a-wagon-squanton.jpg,1158,891,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,0,0,1,train,0,0,0,0
2242,Summer in the Park,,c89295a69c3f3e0c04f3e79da95c9f423e84e236e859470480fd9365a0afe7c5.jpg,,Maurice Prendergast,https://uploads8.wikiart.org/images/maurice-prendergast/summer-in-the-park.jpg,1164,899,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,train,1,train,1,train
2243,"The Point, Gloucester",,5137bea7fa5b9102f377d5f53e1126b672f9dfec891b75b1a215020904bd9b91.jpg,,Maurice Prendergast,https://uploads1.wikiart.org/images/maurice-prendergast/the-point-gloucester.jpg,926,746,,,FALSE,FALSE,FALSE,0,0,1,train,0,0,1,train,1,train,0,0,0,0
2244,The Sunday Scene,,05d5669855b77291a665dcca023d42d3ec5da710adf35abde992e14b7c970483.jpg,,Maurice Prendergast,https://uploads6.wikiart.org/images/maurice-prendergast/the-sunday-scene.jpg,987,734,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,test,1,train,1,test,0,0
